competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
6044527,True,False,ORL,WAS,ORL @ WAS,NBA,2025-03-21 23:00:00+00:00,Verizon Center
6045133,True,False,BOS,UTA,BOS @ UTA,NBA,2025-03-22 01:30:00+00:00,EnergySolutions Arena
6045157,True,False,DET,DAL,DET @ DAL,NBA,2025-03-22 00:30:00+00:00,American Airlines Center
6046765,True,False,PHI,SAS,PHI @ SAS,NBA,2025-03-22 00:00:00+00:00,AT&T Center
6047047,True,False,HOU,MIA,HOU @ MIA,NBA,2025-03-22 00:00:00+00:00,AmericanAirlines Arena
6047893,True,False,MEM,LAC,MEM @ LAC,NBA,2025-03-22 02:30:00+00:00,Intuit Dome
6047894,True,False,MEM,LAC,MEM @ LAC,NBA,2025-03-22 03:30:00+00:00,Intuit Dome
6048319,True,False,DEN,POR,DEN @ POR,NBA,2025-03-22 02:00:00+00:00,Moda Center at the Rose Quarter
6049051,True,False,CLE,PHX,CLE @ PHX,NBA,2025-03-22 02:00:00+00:00,US Airways Center
6049753,True,False,CHA,OKC,CHA @ OKC,NBA,2025-03-22 00:00:00+00:00,Chesapeake Energy Arena
6049963,True,False,NOP,MIN,NOP @ MIN,NBA,2025-03-22 00:00:00+00:00,Target Center
